Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IDA & IBRD total,IBT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.82063757,40.05706904,40.37008661,40.67482937,40.86398963,40.90360098,41.02224397,40.96718614,40.80417686,40.62331688,40.46422903,40.40462347,40.3165621,40.20134752,40.03796185,39.81272671,39.59562584,39.31720854,38.98946932,38.63283967,38.26467174,37.91506861,37.57795547,37.24774967,36.92044916,36.60087932,36.41290677,36.21764621,36.01848479,35.80488464,35.56259755,35.42764151,35.18482617,34.87653767,34.56019062,34.25987761,33.85107362,33.52584588,33.22138232,32.85384558,32.39666716,32.02353833,31.5533062,31.03524696,30.55217592,30.14469215,29.8033991,29.52321276,29.29152516,29.07717537,28.86497859,28.68428533,28.50211286,28.32025126,28.14320869,27.97094518,27.80984221,27.64761579,27.48348558,27.31191701,
IDA total,IDA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.18223919,42.49671966,42.75483492,42.96781183,43.14097271,43.27705105,43.56159755,43.77556285,43.93101935,44.03524363,44.08993698,44.25733889,44.36942785,44.43463779,44.4628444,44.46232686,44.57092512,44.61904254,44.62594561,44.60772193,44.57202128,44.6641735,44.70979983,44.71754096,44.69267656,44.63862187,44.69413259,44.69220657,44.64385306,44.55660137,44.43356887,44.37979271,44.27640822,44.12993709,43.94447784,43.72190831,43.59489239,43.42465867,43.21876608,42.98570033,42.73195445,42.57019534,42.37898772,42.1684955,41.94906889,41.72536056,41.55983561,41.38265597,41.19419693,40.99265925,40.77441292,40.57919613,40.36549963,40.13447237,39.89204179,39.64229413,39.4130677,39.17041658,38.9148302,38.64502191,
IDA blend,IDB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.03207351,41.36357906,41.63530374,41.86911434,42.08306179,42.28179881,42.60765632,42.88154938,43.10916295,43.29102293,43.42702843,43.61923036,43.76258244,43.8611447,43.91964642,43.94597444,44.04971787,44.0894316,44.08812848,44.06951904,44.04457868,44.14096937,44.20429812,44.24067882,44.25061483,44.23306175,44.32705215,44.37740725,44.38368566,44.34099725,44.24470338,44.25751872,44.19706785,44.07697673,43.91416227,43.71719423,43.56366551,43.3715158,43.14319027,42.87852539,42.57816191,42.37931479,42.14075362,41.87628375,41.60528551,41.3406281,41.13775516,40.93224293,40.72524821,40.51489212,40.29342966,40.1431193,39.98457031,39.81295929,39.6324581,39.44465314,39.29594421,39.12807239,38.93983897,38.72774698,
Indonesia,IDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.94149222,40.48192357,40.97998174,41.44077769,41.85697281,42.21789804,42.56701642,42.86771003,43.09554675,43.2213503,43.23760076,43.28615513,43.20884035,43.03660685,42.81226293,42.55892608,42.34104218,42.08555893,41.79376047,41.46264653,41.09460243,40.7577664,40.38783859,39.98473355,39.54336707,39.06055681,38.62293653,38.11996491,37.57274557,37.01119219,36.45116252,35.88767379,35.35421948,34.82751416,34.27192544,33.67221529,33.10912977,32.4949987,31.85567382,31.24151245,30.69242051,30.4519832,30.26555942,30.1207934,29.99728563,29.88126535,29.52113513,29.24493289,29.04455392,28.91285191,28.82810152,28.52419292,28.27475674,28.03786498,27.76785021,27.45097267,27.23268334,26.9149015,26.55119731,26.21511948,
IDA only,IDX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.71817264,43.02448131,43.27618642,43.47946034,43.63360652,43.74043503,44.0056033,44.19153116,44.3133704,44.38163489,44.39886941,44.5553157,44.65356643,44.70405663,44.71903573,44.70694855,44.8190767,44.87254963,44.88481457,44.86821144,44.82866827,44.92004883,44.95819441,44.95289918,44.91175208,44.84036194,44.87735896,44.84982108,44.77444708,44.66501861,44.52866821,44.44135488,44.31632977,44.15656186,43.95970514,43.72427494,43.61057238,43.45136168,43.25676682,43.03959399,42.80927716,42.66609141,42.49853628,42.31494067,42.12117398,41.9178472,41.7709838,41.60806506,41.42907808,41.23223172,41.01609789,40.79879611,40.55762588,40.29688779,40.02336427,39.74239586,39.4724368,39.1918905,38.90214575,38.60307144,
Isle of Man,IMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.45535056,40.72226294,41.04223934,41.34766263,41.53666046,41.56932626,41.65261449,41.56661368,41.36530266,41.13246437,40.91351719,40.79038292,40.65046834,40.49377621,40.30466871,40.07818567,39.98207004,39.82539208,39.63213706,39.4339416,39.24808309,39.17383531,39.10271331,39.02292324,38.91003275,38.75211713,38.70965311,38.58432022,38.40122618,38.19100773,37.96567241,37.76557206,37.54276278,37.28969017,36.99293038,36.64980398,36.32652738,35.96543143,35.57196788,35.15600026,34.72584287,34.36045933,33.96830881,33.56023705,33.14856398,32.73931195,32.37529741,32.01027231,31.63774587,31.24127282,30.81025979,30.39644285,29.92879206,29.427528,28.92542449,28.44120029,27.93243238,27.47869957,27.05330185,26.61826465,
Not classified,INX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.92960263,30.90548393,30.87996092,30.84520688,30.81077468,30.78377278,30.73226556,30.63017264,30.5252476,30.49420223,30.57535343,30.48298828,30.5564317,30.71410751,30.8362689,30.86447812,30.97378729,30.92105263,30.767804,30.61309005,30.49628984,30.37833232,30.33523212,30.29971909,30.17315844,29.9067582,29.63992945,29.23328445,28.71164247,28.15211999,27.60734117,26.87924815,26.23058241,25.61763959,24.98719139,24.3311176,23.67748625,23.0312487,22.418725,21.88819521,21.46404684,21.0320789,20.6888284,20.43910719,20.27847802,20.19934691,20.25843475,20.3727662,20.52373801,20.67169406,20.78577685,21.08082913,21.32568956,21.52849729,21.70983072,21.8727008,21.75532537,21.60327639,21.40641959,21.15037496,
"Iran, Islamic Rep.",IRN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.73232186,43.26774486,43.82000332,44.30944122,44.62849054,44.74181455,44.87827273,44.81108458,44.60593112,44.35537443,44.10865927,43.96527497,43.79771877,43.62838229,43.47556229,43.35556019,43.31749242,43.31029656,43.33849868,43.42569892,43.60071085,44.04654081,44.51211386,44.96172351,45.34065437,45.60734401,45.97341203,46.15673247,46.15513223,45.95931856,45.55229598,45.08099598,44.40565617,43.55474983,42.56578255,41.46260325,40.01707362,38.57171132,37.09508353,35.55504802,33.96329861,32.4042705,30.85555465,29.37471076,28.04095692,26.89402494,26.04190986,25.32078716,24.75090752,24.33020591,24.04426969,23.81155522,23.69520242,23.68194377,23.75033257,23.8804549,24.03284984,24.24784363,24.47655866,24.65465805,
Iraq,IRQ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.45296965,41.5237815,42.13282913,42.97059684,43.61252257,43.90956555,44.34756857,44.47609608,44.44188884,44.45793346,44.60860641,45.01077921,45.36611901,45.70370001,46.0218747,46.3041921,46.48823947,46.70890952,46.89129191,46.94446001,46.83822012,46.87221703,46.75780331,46.54405448,46.31390379,46.10773474,46.02885951,45.98768413,45.95470158,45.89280297,45.79118925,45.49103469,45.15061729,44.79797901,44.4726741,44.1932931,43.88707579,43.63428583,43.41193518,43.18368723,42.93163744,42.80225527,42.632306,42.43648121,42.23210236,42.01996012,41.99004274,41.95533643,41.90568393,41.84969179,41.80636149,41.26306334,40.76775013,40.30512968,39.82946506,39.31063027,39.1012507,38.77446786,38.3865654,38.02092726,
Iceland,ISL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.89111121,35.05299052,35.0619284,34.94820657,34.76111504,34.51976725,34.25355146,33.92434689,33.53500043,33.09930981,32.64017297,32.09360272,31.59877863,31.12013307,30.61332418,30.05181822,29.59449092,29.05797558,28.48137408,27.94920899,27.50873996,27.14077619,26.864264,26.65124418,26.43839402,26.19607421,25.96600513,25.7002461,25.4168068,25.15797522,24.94442114,24.79505015,24.71449274,24.65772722,24.5653207,24.41140534,24.30390524,24.05457832,23.7304574,23.43218052,23.203951,22.87500839,22.69520448,22.57390121,22.41020391,22.17988399,21.92779928,21.63062818,21.32402141,21.04587075,20.79743263,20.74386195,20.64750101,20.5341288,20.42185798,20.31292109,20.14442846,19.98965289,19.83232011,19.64717091,
Israel,ISR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.47839338,36.38371177,36.29358889,36.12449616,35.79739836,35.29594827,34.85984355,34.27819809,33.64399574,33.11187898,32.7713666,32.54560313,32.49837643,32.55934331,32.60919285,32.58723633,32.80354078,32.90999903,32.94822112,32.98052426,33.02287891,33.022223,33.04457164,33.0526607,32.99645367,32.85969406,32.5925281,32.29683185,31.96937892,31.61717995,31.25487118,30.84207577,30.3723218,29.87993504,29.41373717,28.99695658,28.72838249,28.52600164,28.37372416,28.23238896,28.07865858,28.04802633,27.98032779,27.90211287,27.85371845,27.85026187,27.66730179,27.54811096,27.46286909,27.37215151,27.26345501,27.41542119,27.55075803,27.66987712,27.77488973,27.8610865,27.92836588,27.9446443,27.92524646,27.88557191,
Italy,ITA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.0734211,25.01599731,24.89319538,24.74115502,24.62760149,24.57653664,24.59933641,24.61135478,24.62181162,24.63598946,24.65097749,24.58777112,24.55170864,24.502748,24.37987413,24.14991118,23.89755936,23.51530033,23.03198017,22.50669574,21.97509859,21.40162587,20.84665118,20.29691721,19.72759435,19.13422773,18.5836565,18.02018957,17.46318889,16.94218787,16.4745725,16.10063902,15.76847799,15.48023341,15.22727206,15.0001763,14.82105082,14.66135734,14.52048508,14.40500214,14.32432354,14.24239835,14.19975745,14.18503681,14.1788636,14.16689653,14.1823737,14.17936221,14.15843754,14.12439679,14.078791,14.06503601,14.01765223,13.94141589,13.84016817,13.71537232,13.60466485,13.47507053,13.32911609,13.16665751,
Jamaica,JAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.4585636,41.91898238,42.2938012,42.56399932,42.76776728,42.97297313,43.62382183,44.35671115,45.08403898,45.70353935,46.14894527,46.08229059,45.85974885,45.48301096,44.98293307,44.39526118,43.21349249,42.1257661,41.1719036,40.37594038,39.72219936,39.1318122,38.61078746,38.11191089,37.57486886,36.97530732,36.56238908,36.06670559,35.55461995,35.13000403,34.83593991,34.449362,34.17953076,33.98037738,33.77112309,33.51542461,33.24281639,32.96922191,32.69453898,32.42458716,32.14927029,31.82141412,31.43686324,31.01267902,30.57370326,30.12763125,29.51662554,28.92566253,28.32009766,27.67750767,27.01394078,26.4668716,25.93778192,25.44219215,24.99541761,24.59895656,24.30391063,24.01422464,23.75009668,23.5312194,
Jordan,JOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.53886285,43.8850376,44.15934965,44.40480169,44.69552313,45.08693718,45.58151061,45.88142985,46.05379549,46.1084512,46.01379288,46.44850546,46.83457763,47.13540357,47.30609368,47.33742418,48.15248825,48.62154675,48.83578357,48.92745586,48.97907691,48.56172767,48.24102196,47.94260565,47.57402056,47.12675544,46.95806287,46.64709962,46.2909919,45.99391645,45.76980782,44.62523029,43.65387594,42.75597963,41.81652786,40.80117799,40.69189542,40.46567823,40.16915539,39.87569364,39.61379742,39.30505913,39.0103368,38.72426174,38.45498512,38.24319437,38.09945356,37.93456088,37.77357295,37.62317104,37.47757879,37.32068999,37.10406798,36.82862144,36.46593476,35.97673358,35.4619173,34.88622288,34.24549021,33.56224213,
Japan,JPN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.26389982,29.40903605,28.47835883,27.52080353,26.63050755,25.86564698,25.33624796,24.8589729,24.47670359,24.22648075,24.11397371,24.03508813,24.11189939,24.27270353,24.39556927,24.4074025,24.48803933,24.35891501,24.0948741,23.8183056,23.58441409,23.13562681,22.82255921,22.54815996,22.17284079,21.64275386,21.16154098,20.52101233,19.78834535,19.08506566,18.47508667,17.92071469,17.43807135,17.01883909,16.62745476,16.24649339,15.89710453,15.58805989,15.30564879,15.03892722,14.78387698,14.57918167,14.36645774,14.15928902,13.97785852,13.8298809,13.68701277,13.58676456,13.51252292,13.43924048,13.35478198,13.30602468,13.2424849,13.165912,13.08147854,12.98938292,12.91436001,12.81439044,12.69684881,12.57303102,
Kazakhstan,KAZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.26077966,37.11089343,37.84557264,38.41963735,38.79718867,38.94777198,39.03188932,38.85495462,38.47970087,38.02349951,37.56000914,36.84207944,36.28129413,35.79731218,35.25505273,34.60070322,34.13658529,33.56810039,33.00394374,32.59322305,32.38162785,32.10565905,31.99011878,31.99202212,32.01532556,32.00043152,31.91120657,31.8308941,31.74669484,31.62738423,31.42976389,31.31191635,31.00928147,30.58685242,30.13452192,29.69909207,29.20011717,28.77001906,28.37450594,27.96064144,27.52421995,26.78035614,26.07775089,25.43846735,24.90032961,24.48392037,24.2543952,24.07838465,23.96210772,23.93945225,24.0549833,24.40914772,24.85528332,25.41054428,26.04404594,26.69820583,27.30750398,27.91486005,28.46054978,28.88124994,
Kenya,KEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.50089654,47.08736149,47.57438148,47.95972139,48.24482917,48.43972927,48.71473664,48.87616935,48.96336718,49.0258852,49.09144836,49.25265396,49.40127949,49.53470007,49.64049649,49.71421799,49.87268612,49.96799621,50.02140691,50.05786891,50.0877464,50.15982887,50.21140793,50.23011095,50.19457444,50.09432722,50.04617758,49.91857212,49.71959958,49.45111186,49.11085672,48.76578107,48.32004387,47.81034867,47.29101075,46.79517245,46.41643521,46.13115756,45.88309121,45.59711502,45.24811027,45.09602003,44.81589823,44.48482745,44.20782993,44.02697127,43.86453697,43.79019216,43.7471585,43.64531755,43.44134984,43.19873694,42.84330091,42.40570751,41.93227396,41.44324481,40.90195018,40.35001235,39.78216693,39.19337426,
Kyrgyz Republic,KGZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.29409602,37.60365214,38.84213218,39.94763184,40.83860909,41.47016562,41.94381393,42.13520044,42.10340809,41.94559065,41.71731174,41.30750454,40.97213099,40.65908087,40.28093125,39.79544089,39.25313315,38.617454,37.95392133,37.37585451,36.94439444,36.64583388,36.49694543,36.47785177,36.518276,36.56606657,36.81231501,37.01930129,37.19313732,37.3372104,37.43544594,37.63163724,37.72229897,37.72644633,37.66792873,37.56070832,37.1522931,36.71700691,36.23329434,35.65250842,34.94067525,34.26625421,33.48928565,32.62148626,31.74529495,30.95622821,30.51858741,30.16552375,29.94038606,29.85412515,29.89692737,30.05524543,30.34938957,30.73105714,31.13067051,31.49991417,31.91876306,32.18067726,32.35041711,32.50169502,
Cambodia,KHM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.74302256,45.96302788,46.29551205,46.63497739,46.82391029,46.78996171,46.78160405,46.56682062,46.21087654,45.84339238,45.54447776,45.2623358,45.08534587,44.94757719,44.67204171,44.11463062,43.66714366,42.89722044,41.95385687,41.23021755,41.06811952,40.5213333,40.78140397,41.50307176,42.13246421,42.42785371,43.36569673,43.5935137,43.52206377,43.68730968,44.28448603,44.62687658,45.33013629,46.11058184,46.55222929,46.47619991,46.28244027,45.5555467,44.37034137,42.97977581,41.59116904,40.33883448,39.33321237,38.53644357,37.81617666,37.06608744,36.24184199,35.42926508,34.63281828,33.91597352,33.32660248,32.92083588,32.49576096,32.11078392,31.81166026,31.60217908,31.38931462,31.27242861,31.20141476,31.09919594,
Kiribati,KIR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.20168924,45.70318975,46.02019362,46.18160494,46.21907972,46.18234293,46.16098157,46.00863333,45.73263375,45.33988501,44.81241813,44.19199692,43.50701023,42.78378429,42.05179173,41.35428385,40.74994636,40.31076034,39.99791732,39.72905014,39.45464663,39.60135765,39.52403633,39.3096075,39.16390412,39.23045666,39.13136402,39.34392101,39.73715063,40.09851382,40.3038674,40.69912609,40.93973196,41.04152359,41.08908308,41.12939542,41.01871919,40.91560976,40.75481877,40.44255894,39.97938291,39.60325688,38.8866617,38.0187989,37.30538459,36.92066071,36.19876408,36.10906793,36.30987941,36.36183494,36.10131452,36.20330762,35.89451913,35.39716378,35.04858718,35.00585955,34.91166329,35.14602568,35.53997946,35.83830757,
St. Kitts and Nevis,KNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.23884607,43.67099932,43.77999906,43.67605263,43.52409458,43.39824481,43.12110864,42.92453637,42.72258175,42.38835893,41.87364137,41.27563719,40.57465766,39.79733963,38.9821253,38.1423791,37.35038164,36.45036452,35.51543639,34.64009993,33.86574434,32.97802625,32.26231679,31.62393868,30.90916847,30.04549362,29.30065162,28.30859155,27.20093364,26.20336805,25.43761223,24.58163116,24.09953353,23.83003344,23.51315224,23.02906648,22.79937266,22.27926654,21.61485981,21.02963831,20.61464218,20.11166719,19.77912417,19.53389718,19.23676029,18.82733877,18.3303812,17.80158422,17.23372253,16.65698464,16.10160176,15.61584616,15.11818697,14.63229732,14.183584,13.78171927,13.4979313,13.22549928,12.97332358,12.74644361,
Kuwait,KWT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.41524891,35.3231795,36.19526424,37.09398911,37.92704849,38.67112112,40.00049697,41.07532694,42.06626966,43.02598483,43.89038888,44.23997235,44.62834364,44.99008983,45.1864791,45.13594723,44.33624562,43.3130516,42.18813186,41.14480499,40.28941818,39.42977675,38.85304564,38.48169398,38.11009896,37.61163943,37.50140533,37.05650961,36.41946338,35.70982479,34.90266992,33.68967398,32.63340467,31.74115864,31.04838345,30.72219271,30.12366791,29.57042688,29.14840597,28.79537988,28.37755969,27.96862237,27.4145448,26.80019578,26.28384925,25.97495901,25.15473916,24.53695439,24.09118343,23.67970025,23.21704317,22.94666136,22.53840345,22.05550401,21.5990448,21.20437242,21.29713473,21.42245542,21.53888805,21.56983829,
Latin America & Caribbean (excluding high income),LAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.77235563,42.95626227,43.13681004,43.2850004,43.35799493,43.33866132,43.37677884,43.29967323,43.14182973,42.94849033,42.73953565,42.5477456,42.33835071,42.10466328,41.83457747,41.52713868,41.23271924,40.92108874,40.59477977,40.25853024,39.91623361,39.62272806,39.30705092,38.9808232,38.65312323,38.32424302,38.01786282,37.70254811,37.3765118,37.03500102,36.67493942,36.3032773,35.9267013,35.53950595,35.13852977,34.72377136,34.28683074,33.84002214,33.38729632,32.933203,32.47902201,32.02869446,31.5797307,31.13233105,30.68525074,30.23595432,29.78258507,29.32164873,28.8562527,28.39354658,27.94040664,27.49039194,27.06448175,26.65675774,26.25800102,25.86372955,25.48921947,25.11532373,24.75054239,24.40600008,
